IDA total,1512170,1900329.982,2440650.008,2490450.007,2540639.994,2581080.003,2684540.001,2767130.028,2825799.998,2891070.007
Late-demographic dividend,9299270,9801150.169,17966259.99,18519410.12,18573990.33,18492509.81,18509870.06,18871539.65,19441179.8,19844109.95
Latin America & Caribbean,2014010,2536689.981,3287879.926,3335359.94,3365919.952,3361890.019,3331139.952,3309290.043,3247209.969,3237159.99
Latin America & Caribbean (excluding high income),1655090,2065789.99,2695089.925,2738999.951,2780149.946,2794430.03,2783749.944,2790990.026,2754949.963,2774539.99
Latin America & the Caribbean (IDA & IBRD countries),1953970,2486739.981,3234659.924,3283169.94,3316159.953,3310460.021,3281859.953,3261310.042,3198049.97,3188969.988
Least developed countries: UN classification,740300,952209.9916,1336320.005,1380949.99,1416880.003,1447889.998,1495590.009,1532260.009,1565790.01,1593780.013
Low & middle income,14981590,16811140.08,27740800.08,28396670.17,28787070.23,28737529.89,28997570.14,29740069.6,30634159.8,31147070
Low income,649080,738599.9992,913740,906059.9979,922879.9934,914000.005,944830.0104,983690.0015,999310.014,1012720.004
Lower middle income,4481480,5369199.913,7664890.126,7791960.066,8106289.943,8207850.102,8400300.1,8701649.976,9050799.947,9203050.071
Middle East & North Africa,1405320,2102669.98,3294089.995,3331339.981,3414639.984,3477070.051,3568839.989,3654999.993,3671149.996,3718720.014
Middle East & North Africa (excluding high income),954810,1397949.988,1999970.001,2005830.006,2036630.005,2037430.025,2102099.981,2200709.987,2246030.021,2256579.98
Middle East & North Africa (IDA & IBRD countries),954810,1397949.988,1999970.001,2005830.006,2036630.005,2037430.025,2102099.981,2200709.987,2246030.021,2256579.98
Middle income,14332510,16072540.08,26827060.08,27490610.17,27864190.23,27823529.89,28052740.13,28756379.6,29634849.78,30134350
North America,6374520,7432369.995,6697770.142,6850840.149,6903750.183,6786640.137,6678950.195,6639769.775,6859619.873,6738139.954
Not classified,..,..,..,..,..,..,..,..,..,..
OECD members,14177550,15729590.1,15145680.1,15125930.01,14961370.13,14898910.04,14800160.22,14838359.74,14913059.88,14551209.99
Other small states,129730,168000.0005,275960.002,275549.9994,281979.9965,280930.0008,284550.003,289459.9995,285660.002,286010.0011
Pacific island small states,3390,4440.00008,5240.000032,5459.999971,5110.000014,5250.000015,5730.000142,6029.999916,6059.999986,6180.00011
Post-demographic dividend,13948730,14770950.12,13837090.1,13830800.04,13636020.12,13489590.06,13344660.21,13311549.77,13414799.87,13060959.98
Pre-demographic dividend,862450,1144779.985,1492140.022,1544179.995,1576749.997,1615019.996,1682380.022,1698810.003,1737379.996,1787710.007
Small states,183090,216580.0004,345770.0033,344699.9998,350789.9946,349049.9997,350310.0032,355119.9992,353370.0022,354550.0016
South Asia,1531830,2108389.977,3398800.094,3478690.091,3682339.953,3730910.039,3803610.077,3978499.94,4129759.907,4156440.122
South Asia (IDA & IBRD),1531830,2108389.977,3398800.094,3478690.091,3682339.953,3730910.039,3803610.077,3978499.94,4129759.907,4156440.122
Sub-Saharan Africa,1205320,1515389.996,2010270.01,2061389.966,2109329.986,2118020,2167420.023,2191950.028,2220470.027,2261020.002
Sub-Saharan Africa (excluding high income),1205100,1515009.996,2009720.01,2060849.966,2108729.986,2117370,2166700.023,2191220.028,2219730.027,2260240.002
Sub-Saharan Africa (IDA & IBRD countries),1205320,1515389.996,2010270.01,2061389.966,2109329.986,2118020,2167420.023,2191950.028,2220470.027,2261020.002
Upper middle income,9851030,10703340.17,19162169.95,19698650.11,19757900.29,19615679.79,19652440.03,20054729.62,20584049.83,20931299.93
World,29434680,32826230.19,43529010.18,44210200.16,44467460.35,44369439.95,44496840.37,45206539.38,46132799.64,46287620.03
